classification,ingredient_name,specification,product_name,manufacturer,price
内用薬,イトラコナゾール,５０ｍｇ１カプセル,イトラコナゾール５０ｍｇカプセル,,61.00 
内用薬,イトラコナゾール,５０ｍｇ１カプセル,イトリゾールカプセル５０,ヤンセンファーマ,111.70 
内用薬,イトラコナゾール,１％１ｍＬ,イトラコナゾール内用液１％「ＶＴＲＳ」,ヴィアトリス・ヘルスケア,49.80 
内用薬,テルビナフィン塩酸塩,１２５ｍｇ１錠,テルビナフィン塩酸塩１２５ｍｇ錠,,31.50 
内用薬,テルビナフィン塩酸塩,１２５ｍｇ１錠,ラミシール錠１２５ｍｇ,サンファーマ,54.80 
内用薬,テルビナフィン塩酸塩,１２５ｍｇ１錠,テルビナフィン錠１２５ｍｇ「トーワ」,東和薬品,46.80 
内用薬,テルビナフィン塩酸塩,１２５ｍｇ１錠,テルビナフィン錠１２５ｍｇ「イワキ」,岩城製薬,52.70 
内用薬,テルビナフィン塩酸塩,１２５ｍｇ１錠,テルビナフィン錠１２５ｍｇ「ＴＣＫ」,辰巳化学,52.70 
内用薬,テルビナフィン塩酸塩,１２５ｍｇ１錠,テルビナフィン錠１２５ｍｇ「タカタ」,高田製薬,46.80 
内用薬,アトバコン,７５０ｍｇ５ｍＬ１包,サムチレール内用懸濁液１５％,グラクソ・スミスクライン,"1,471.10 "
内用薬,ホスラブコナゾール　Ｌ－リシンエタノール付加物,１００ｍｇ１カプセル,ネイリンカプセル１００ｍｇ,佐藤製薬,814.80 
内用薬,スルファメトキサゾール・トリメトプリム,１ｇ,スルファメトキサゾール・トリメトプリム顆粒,,50.20 
内用薬,スルファメトキサゾール・トリメトプリム,１ｇ,バクタ配合顆粒,シオノギファーマ,78.80 
内用薬,スルファメトキサゾール・トリメトプリム,１ｇ,バクトラミン配合顆粒,太陽ファルマ,78.80 
内用薬,スルファメトキサゾール・トリメトプリム,１錠,スルファメトキサゾール・トリメトプリム錠,,15.10 
内用薬,スルファメトキサゾール・トリメトプリム,１錠,バクタ配合錠,シオノギファーマ,69.20 
内用薬,スルファメトキサゾール・トリメトプリム,１錠,バクトラミン配合錠,太陽ファルマ,42.60 
内用薬,スルファメトキサゾール・トリメトプリム,１錠,バクタミニ配合錠,シオノギファーマ,33.70 
内用薬,キニーネエチル炭酸エステル,１ｇ,キニーネエチル炭酸エステル,,124.90 
内用薬,キニーネ塩酸塩水和物,１ｇ,キニーネ塩酸塩水和物,,131.60 
内用薬,キニーネ硫酸塩水和物,１ｇ,キニーネ硫酸塩水和物,,118.10 
内用薬,チニダゾール,２００ｍｇ１錠,チニダゾール錠２００ｍｇ「Ｆ」,富士製薬工業,46.90 
内用薬,チニダゾール,５００ｍｇ１錠,チニダゾール錠５００ｍｇ「Ｆ」,富士製薬工業,125.00 
内用薬,メトロニダゾール,２５０ｍｇ１錠,フラジール内服錠２５０ｍｇ,シオノギファーマ,36.20 
内用薬,メフロキン塩酸塩,２７５ｍｇ１錠,メファキン「ヒサミツ」錠２７５,久光製薬,766.20 
内用薬,パロモマイシン硫酸塩,２５０ｍｇ１カプセル,アメパロモカプセル２５０ｍｇ,ファイザー,420.50 
内用薬,プリマキンリン酸塩,１５ｍｇ１錠,プリマキン錠１５ｍｇ「サノフィ」,サノフィ,"2,242.80 "
内用薬,スピラマイシン,１５０万国際単位１錠,スピラマイシン錠１５０万単位「サノフィ」,サノフィ,228.80 
内用薬,アトバコン・プログアニル塩酸塩,１錠,マラロン配合錠,グラクソ・スミスクライン,507.30 
内用薬,アトバコン・プログアニル塩酸塩,１錠,マラロン小児用配合錠,グラクソ・スミスクライン,246.80 
内用薬,アルテメテル・ルメファントリン,１錠,リアメット配合錠,ノバルティス　ファーマ,246.80 
内用薬,チモール,１ｇ,チモール,,18.10 
内用薬,サントニン,１ｇ,サントニン,,256.10 
内用薬,ジエチルカルバマジンクエン酸塩,５０ｍｇ１錠,ジエチルカルバマジンクエン酸塩錠,,10.40 
内用薬,ピランテルパモ酸塩,１００ｍｇ１錠,コンバントリン錠１００ｍｇ,佐藤製薬,82.50 
内用薬,ピランテルパモ酸塩,１０％１ｇ,コンバントリンドライシロップ１００ｍｇ,佐藤製薬,126.90 
内用薬,メベンダゾール,１００ｍｇ１錠,メベンダゾール錠１００（ヤンセンファーマ）,ヤンセンファーマ,366.40 
内用薬,プラジカンテル,６００ｍｇ１錠,ビルトリシド錠６００ｍｇ,バイエル薬品,"1,283.50 "
内用薬,アルベンダゾール,２００ｍｇ１錠,エスカゾール錠２００ｍｇ,グラクソ・スミスクライン,319.20 
内用薬,イベルメクチン,３ｍｇ１錠,ストロメクトール錠３ｍｇ,ＭＳＤ,574.80 
内用薬,乳糖水和物,１０ｇ,乳糖水和物,,14.70 
内用薬,乳糖水和物,１０ｇ,乳糖水和物「ケンエー」,健栄製薬,14.90 
内用薬,乳糖水和物,１０ｇ,乳糖水和物（小堺）,小堺製薬,19.70 
内用薬,乳糖水和物,１０ｇ,乳糖（日興製薬）,日興製薬,24.60 
内用薬,乳糖水和物,１０ｇ,乳糖（山善）,山善製薬,19.50 
内用薬,乳糖水和物,１０ｇ,乳糖水和物原末「マルイシ」,丸石製薬,19.70 
内用薬,乳糖水和物,１０ｇ,乳糖水和物「ヨシダ」,吉田製薬,24.60 
内用薬,乳糖水和物,１０ｇ,乳糖水和物「シオエ」,シオエ製薬,24.60 
内用薬,乳糖水和物,１０ｇ,乳糖水和物「ホエイ」,ヴィアトリス・ヘルスケア,15.60 
内用薬,コムギデンプン,１０ｇ,コムギデンプン,,7.70 
内用薬,コメデンプン,１０ｇ,コメデンプン,,7.10 
内用薬,トウモロコシデンプン,１０ｇ,トウモロコシデンプン,,7.70 
内用薬,トウモロコシデンプン,１０ｇ,トウモロコシデンプン（日興製薬）,日興製薬,8.00 
内用薬,トウモロコシデンプン,１０ｇ,トウモロコシデンプン「ヨシダ」,吉田製薬,8.40 
内用薬,バレイショデンプン,１０ｇ,バレイショデンプン,,7.70 
内用薬,バレイショデンプン,１０ｇ,バレイショデンプン「ヨシダ」,吉田製薬,9.10 
内用薬,亜硫酸水素ナトリウム,１０ｇ,亜硫酸水素ナトリウム,,7.90 
内用薬,カプセル,１０個,カプセル,,15.80 
内用薬,精製水,１０ｍＬ,精製水,,1.10 
内用薬,精製水,１０ｍＬ,精製水（共栄）,共栄製薬,1.40 
内用薬,精製水,１０ｍＬ,精製水「ケンエー」,健栄製薬,2.50 
内用薬,精製水,１０ｍＬ,精製水（小堺）,小堺製薬,2.50 
内用薬,精製水,１０ｍＬ,精製水（シオエ）,シオエ製薬,2.50 
内用薬,精製水,１０ｍＬ,精製水（昭和）,昭和製薬,2.50 
内用薬,精製水,１０ｍＬ,精製水（高杉）,高杉製薬,2.50 
内用薬,精製水,１０ｍＬ,精製水（大成）,大成薬品工業,2.50 
内用薬,精製水,１０ｍＬ,精製水（東豊）,東豊薬品,2.50 
内用薬,精製水,１０ｍＬ,精製水（東海製薬）,東海製薬,2.50 
内用薬,精製水,１０ｍＬ,精製水（日興製薬）,日興製薬,2.50 
内用薬,精製水,１０ｍＬ,精製水（サンケミファ）,サンケミファ,1.60 
内用薬,精製水,１０ｍＬ,精製水（山善）,山善製薬,2.50 
内用薬,精製水,１０ｍＬ,精製水「ヨシダ」,吉田製薬,2.50 
内用薬,精製水,１０ｍＬ,精製水「ＮｉｋＰ」,日医工,2.50 
内用薬,単シロップ,１０ｍＬ,単シロップ,,5.50 
内用薬,単シロップ,１０ｍＬ,単シロップ（シオエ）,シオエ製薬,9.10 
内用薬,単シロップ,１０ｍＬ,単シロップ（日興製薬）,日興製薬,9.40 
内用薬,ウイキョウ油,１ｍＬ,ウイキョウ油,,52.10 
内用薬,カンゾウエキス,１ｇ,カンゾウエキス,,9.30 
内用薬,ケイヒ末・サンショウ末配合剤,１ｇ,芳香散（鈴粉末）,鈴粉末薬品,6.70 
内用薬,サッカリンナトリウム水和物,１ｇ,サッカリンナトリウム水和物,,7.70 
内用薬,白糖,１０ｇ,白糖,,11.10 
内用薬,ハチミツ,１０ｇ,ハチミツ,,9.60 
内用薬,ｌ－メントール,１ｇ,ｌ－メントール,,16.90 
内用薬,ｌ－メントール,１ｇ,ｌ－メントール「ケンエー」,健栄製薬,21.40 
内用薬,ｌ－メントール,１ｇ,ｌ－メントール「コザカイ・Ｍ」,小堺製薬,20.40 
内用薬,ハッカ水,１０ｍＬ,ハッカ水,,10.50 
内用薬,ハッカ油,１ｍＬ,ハッカ油,,10.50 
内用薬,ハッカ油,１ｍＬ,ハッカ油「ケンエー」,健栄製薬,20.10 
内用薬,ハッカ油,１ｍＬ,ハッカ油「コザカイ・Ｍ」,小堺製薬,16.10 
内用薬,ハッカ油,１ｍＬ,ハッカ油「東海」,大成薬品工業,12.30 
内用薬,ハッカ油,１ｍＬ,ハッカ油「ニッコー」,日興製薬,21.20 
内用薬,クエン酸水和物,１０ｇ,クエン酸水和物,,12.10 
内用薬,クエン酸水和物,１０ｇ,クエン酸（山善）,山善製薬,15.60 
内用薬,クエン酸水和物,１０ｇ,クエン酸水和物原末「ニッコー」,日興製薬,14.20 
内用薬,クエン酸水和物,１０ｇ,クエン酸水和物「ケンエー」原末,健栄製薬,15.60 
内用薬,クエン酸水和物,１０ｇ,クエン酸水和物「コザカイ」原末,小堺製薬,14.20 
内用薬,無水クエン酸,１０ｇ,無水クエン酸,,11.80 
内用薬,酒石酸,１０ｇ,酒石酸,,25.40 
内用薬,酒石酸,１０ｇ,酒石酸「コザカイ・Ｍ」,小堺製薬,27.40 
内用薬,アミドトリゾ酸ナトリウムメグルミン,１ｍＬ,ガストログラフイン経口・注腸用,バイエル薬品,19.50 
内用薬,硫酸バリウム,９７．９８％１０ｇ,バリトゲン－デラックス,伏見製薬所,13.50 
内用薬,硫酸バリウム,９４．６％１０ｇ,バリトップＰ,カイゲンファーマ,14.20 
内用薬,硫酸バリウム,９８％１０ｇ,バリブライトＰ,カイゲンファーマ,14.70 
内用薬,硫酸バリウム,１０ｇ,硫酸バリウム,,17.30 
内用薬,硫酸バリウム,９９％１０ｇ,バリコンミール,堀井薬品工業,14.90 
内用薬,硫酸バリウム,９９％１０ｇ,バリトップＨＤ,カイゲンファーマ,14.80 
内用薬,硫酸バリウム,９９．０％１０ｇ,ネオバルギンＥＨＤ,カイゲンファーマ,15.10 
内用薬,硫酸バリウム,９８．６％１０ｇ,バリトゲンＨＤ,伏見製薬所,14.40 
内用薬,硫酸バリウム,９８．６％１０ｇ,ネオバルギンＨＤ,カイゲンファーマ,12.30 
内用薬,硫酸バリウム,９８．５％１０ｇ,バリテスターＡ２４０散,伏見製薬所,13.60 
内用薬,硫酸バリウム,９８．５％１０ｇ,ネオバルギンＵＨＤ,カイゲンファーマ,13.50 
内用薬,硫酸バリウム,９９．１％１０ｇ,バリブライトＣＬ,カイゲンファーマ,15.20 
内用薬,硫酸バリウム,９９．１％１０ｇ,硫酸バリウム散９９．１％「共成」,カイゲンファーマ,15.20 
内用薬,硫酸バリウム,９９．４％１０ｇ,バリコンクＭＸ,カイゲンファーマ,15.40 
内用薬,硫酸バリウム,９９．５％１０ｇ,バリブライトＬＶ,カイゲンファーマ,14.30 
内用薬,硫酸バリウム,９９．５％１０ｇ,硫酸バリウム散９９．５％「ＦＳＫ」,伏見製薬所,14.10 
内用薬,硫酸バリウム,９８．８％１０ｇ,硫酸バリウム散９８．８％「ホリイ」,堀井薬品工業,14.20 
内用薬,硫酸バリウム,９７．５％１０ｇ,硫酸バリウム散９７．５％「ホリイ」,堀井薬品工業,14.80 
内用薬,硫酸バリウム,２５％３２ｍＬ１瓶,コロンフォート内用懸濁液２５％,伏見製薬所,498.60 
内用薬,クエン酸マグネシウム,６８％５０ｇ１包,マグコロール散６８％分包５０ｇ,堀井薬品工業,377.40 
内用薬,クエン酸マグネシウム,６８％１００ｇ１包,マグコロール散６８％分包１００ｇ,堀井薬品工業,768.90 
内用薬,クエン酸マグネシウム,１３．６％２５０ｍＬ１包,マグコロール内用液１３．６％分包２５０ｍＬ,堀井薬品工業,393.50 
内用薬,炭酸水素ナトリウム・酒石酸,１ｇ,バルギン発泡顆粒,カイゲンファーマ,11.80 
内用薬,炭酸水素ナトリウム・酒石酸,１ｇ,バロス発泡顆粒,堀井薬品工業,14.70 
内用薬,炭酸水素ナトリウム・酒石酸,１ｇ,バロス発泡顆粒－Ｓ,堀井薬品工業,13.50 
内用薬,炭酸水素ナトリウム・酒石酸,１ｇ,バリエース発泡顆粒,伏見製薬所,13.50 
内用薬,炭酸水素ナトリウム・酒石酸,１ｇ,バックス発泡顆粒,カイゲンファーマ,11.60 
内用薬,メチラポン,２５０ｍｇ１カプセル,メトピロンカプセル２５０ｍｇ,セオリアファーマ,"1,155.60 "
内用薬,ベンチロミド,５％１０ｍＬ１瓶,膵外分泌機能検査用ＰＦＤ内服液５００ｍｇ,アルフレッサファーマ,636.40 
内用薬,デンプン部分加水分解物,１５０ｍＬ１瓶,トレーランＧ液５０ｇ,エイワイファーマ,205.20 
内用薬,デンプン部分加水分解物,２２５ｍＬ１瓶,トレーランＧ液７５ｇ,エイワイファーマ,205.20 
内用薬,クエン酸鉄アンモニウム,６００ｍｇ１包,フェリセルツ散２０％,大塚製薬,748.60 
内用薬,尿素（１３Ｃ）,１００ｍｇ１錠,ピロニック錠１００ｍｇ,住友ファーマ,"1,894.20 "
内用薬,尿素（１３Ｃ）,１００ｍｇ１錠,ユービット錠１００ｍｇ,大塚製薬,"2,621.90 "
内用薬,塩化マンガン四水和物,１０ｍｇ２５０ｍＬ１袋,ボースデル内用液１０,健栄製薬,784.10 
内用薬,アミノレブリン酸塩酸塩,１．５ｇ１包,アラグリオ顆粒剤分包１．５ｇ,ＳＢＩファーマ,"75,985.90 "
内用薬,アミノレブリン酸塩酸塩,１．５ｇ１瓶,アラベル内用剤１．５ｇ,ＳＢＩファーマ,"92,051.50 "
